START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/28/22,,,Brewers at Cardinals - Time TBD,Busch Stadium - St. Louis,"",05/28/22,05/28/22,,,FALSE,TRUE,05/28/22,,,FREE,BUSY
05/29/22,01:15 PM,02:15 PM,Brewers at Cardinals,Busch Stadium - St. Louis,"",05/29/22,05/29/22,04:15 PM,05:15 PM,FALSE,TRUE,05/29/22,12:15 PM,01:15 PM,FREE,BUSY
05/30/22,01:15 PM,02:15 PM,Padres at Cardinals,Busch Stadium - St. Louis,"",05/30/22,05/30/22,04:15 PM,05:15 PM,FALSE,TRUE,05/30/22,12:15 PM,01:15 PM,FREE,BUSY
05/31/22,06:45 PM,07:45 PM,Padres at Cardinals,Busch Stadium - St. Louis,"",05/31/22,05/31/22,09:45 PM,10:45 PM,FALSE,TRUE,05/31/22,05:45 PM,06:45 PM,FREE,BUSY
06/01/22,12:15 PM,01:15 PM,Padres at Cardinals,Busch Stadium - St. Louis,"",06/01/22,06/01/22,03:15 PM,04:15 PM,FALSE,TRUE,06/01/22,11:15 AM,12:15 PM,FREE,BUSY
06/02/22,07:05 PM,08:05 PM,Cardinals at Cubs,Wrigley Field - Chicago,"",06/02/22,06/02/22,10:05 PM,11:05 PM,FALSE,TRUE,06/02/22,06:05 PM,07:05 PM,FREE,BUSY
06/03/22,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,"",06/03/22,06/03/22,04:20 PM,05:20 PM,FALSE,TRUE,06/03/22,12:20 PM,01:20 PM,FREE,BUSY
06/04/22,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,"",06/04/22,06/04/22,04:20 PM,05:20 PM,FALSE,TRUE,06/04/22,12:20 PM,01:20 PM,FREE,BUSY
06/05/22,01:20 PM,02:20 PM,Cardinals at Cubs,Wrigley Field - Chicago,"",06/05/22,06/05/22,04:20 PM,05:20 PM,FALSE,TRUE,06/05/22,12:20 PM,01:20 PM,FREE,BUSY
06/07/22,,,Cardinals at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/07/22,06/07/22,,,FALSE,TRUE,06/07/22,,,FREE,BUSY
06/08/22,,,Cardinals at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/08/22,06/08/22,,,FALSE,TRUE,06/08/22,,,FREE,BUSY
06/09/22,,,Cardinals at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/09/22,06/09/22,,,FALSE,TRUE,06/09/22,,,FREE,BUSY
