START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/12/21,06:40 PM,08:40 PM,Reds at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/12/21,03/12/21,09:40 PM,11:40 PM,FALSE,TRUE,03/12/21,05:40 PM,07:40 PM,FREE,BUSY
03/13/21,12:10 PM,03:10 PM,Mariners at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local TV: MLBN (delay) ----- Local Radio: 710 ESPN",03/13/21,03/13/21,03:10 PM,06:10 PM,FALSE,TRUE,03/13/21,11:10 AM,02:10 PM,FREE,BUSY
03/14/21,01:10 PM,04:10 PM,Brewers at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/14/21,03/14/21,04:10 PM,07:10 PM,FALSE,TRUE,03/14/21,12:10 PM,03:10 PM,FREE,BUSY
03/15/21,01:10 PM,04:10 PM,D-backs at Mariners,Peoria Stadium - Peoria,"Local Radio: MLB.com",03/15/21,03/15/21,04:10 PM,07:10 PM,FALSE,TRUE,03/15/21,12:10 PM,03:10 PM,FREE,BUSY
03/16/21,06:05 PM,09:05 PM,Mariners at Royals,Surprise Stadium - Surprise,"Local TV: MLBN ----- Local Radio: 710 ESPN",03/16/21,03/17/21,09:05 PM,12:05 AM,FALSE,TRUE,03/16/21,05:05 PM,08:05 PM,FREE,BUSY
03/17/21,06:40 PM,09:40 PM,Angels at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/17/21,03/18/21,09:40 PM,12:40 AM,FALSE,TRUE,03/17/21,05:40 PM,08:40 PM,FREE,BUSY
03/18/21,07:05 PM,10:05 PM,Mariners at Giants,Scottsdale Stadium - Scottsdale,"Local TV: MLBN (delay) ----- Local Radio: 710 ESPN",03/18/21,03/19/21,10:05 PM,01:05 AM,FALSE,TRUE,03/18/21,06:05 PM,09:05 PM,FREE,BUSY
03/19/21,06:40 PM,09:40 PM,White Sox at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/19/21,03/20/21,09:40 PM,12:40 AM,FALSE,TRUE,03/19/21,05:40 PM,08:40 PM,FREE,BUSY
03/20/21,06:05 PM,09:05 PM,Mariners at Rangers,Surprise Stadium - Surprise,"Local Radio: 710 ESPN",03/20/21,03/21/21,09:05 PM,12:05 AM,FALSE,TRUE,03/20/21,05:05 PM,08:05 PM,FREE,BUSY
03/21/21,01:10 PM,04:10 PM,Mariners at Brewers,American Family Fields of Phoenix - Phoenix,"Local Radio: 710 ESPN",03/21/21,03/21/21,04:10 PM,07:10 PM,FALSE,TRUE,03/21/21,12:10 PM,03:10 PM,FREE,BUSY
03/22/21,06:40 PM,09:40 PM,Dodgers at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/22/21,03/23/21,09:40 PM,12:40 AM,FALSE,TRUE,03/22/21,05:40 PM,08:40 PM,FREE,BUSY
03/23/21,06:10 PM,09:10 PM,Mariners at D-backs,Salt River Fields at Talking Stick - Scottsdale,"Local Radio: 710 ESPN",03/23/21,03/24/21,09:10 PM,12:10 AM,FALSE,TRUE,03/23/21,05:10 PM,08:10 PM,FREE,BUSY
03/24/21,06:40 PM,09:40 PM,Cubs at Mariners,Peoria Stadium - Peoria,"Local TV: ROOTNW ----- Local Radio: 710 ESPN",03/24/21,03/25/21,09:40 PM,12:40 AM,FALSE,TRUE,03/24/21,05:40 PM,08:40 PM,FREE,BUSY
03/25/21,01:05 PM,04:05 PM,Mariners at Athletics,Hohokam Stadium - Mesa,"Local Radio: 710 ESPN",03/25/21,03/25/21,04:05 PM,07:05 PM,FALSE,TRUE,03/25/21,12:05 PM,03:05 PM,FREE,BUSY
